,language,language_code,sentence_id,n,vertex,degree_cent,closeness_cent,betweenness_cent,pagerank_cent,eigenvector_cent,katz_cent,is_root,degree_rank,closeness_rank,betweenness_rank,pagerank_rank,eigenvector_rank,katz_rank
9935,Spanish,17,951,31,26,0.0666666666666666,7.080158730158731,0.0666666666666666,0.0361346328811164,0.0061316313750688,0.1763183639320485,0,7.0,23.0,9.0,7.0,29.0,29.0
9936,Spanish,17,951,31,21,0.0333333333333333,5.6362193362193365,0.0,0.0201961731155854,0.0022391971093557,0.1587720225211743,0,18.0,31.0,18.0,18.0,31.0,31.0
9937,Spanish,17,952,26,21,0.2,12.7,0.8200000000000001,0.0841781151223777,0.5705433700835824,0.2630812687748045,1,1.0,1.0,1.0,1.0,1.0,1.0
9938,Spanish,17,952,26,16,0.08,9.516666666666666,0.22,0.0370317987433318,0.2561588819157034,0.2009900245392958,0,7.0,6.0,7.0,14.0,6.0,6.0
9939,Spanish,17,952,26,25,0.08,7.976190476190477,0.1533333333333333,0.0398896688470245,0.114401710245305,0.1945395528970586,0,7.0,9.0,10.0,12.0,13.0,13.0
9940,Spanish,17,952,26,26,0.08,6.820238095238098,0.08,0.0432496459753896,0.049741237468494,0.1921259696973655,0,7.0,18.0,12.0,8.0,19.0,19.0
9941,Spanish,17,952,26,22,0.04,5.417063492063493,0.0,0.0241507437939427,0.0186023260391419,0.1744405580258597,0,16.0,25.0,16.0,17.0,25.0,25.0
9942,Spanish,17,952,26,18,0.12,10.05,0.2266666666666666,0.0562242984080726,0.3058997730932928,0.2187025532365972,0,3.0,3.0,5.0,5.0,3.0,3.0
9943,Spanish,17,952,26,10,0.04,7.226190476190478,0.0,0.0216998564119492,0.114401496225756,0.177098208819405,0,16.0,16.0,16.0,23.0,14.0,14.0
9944,Spanish,17,952,26,13,0.08,7.892857142857144,0.08,0.0416497272633075,0.1330036899935424,0.1945666699228543,0,7.0,11.0,12.0,9.0,11.0,11.0
9945,Spanish,17,952,26,20,0.04,6.096428571428574,0.0,0.0234699572645079,0.049741023448945,0.1746846256197119,0,16.0,21.0,16.0,18.0,20.0,20.0
9946,Spanish,17,952,26,12,0.12,10.05,0.2266666666666666,0.0562242984080726,0.3058997730932928,0.2187025532365972,0,3.0,3.0,5.0,5.0,3.0,3.0
9947,Spanish,17,952,26,15,0.04,7.226190476190477,0.0,0.0216998564119492,0.114401496225756,0.177098208819405,0,16.0,17.0,16.0,23.0,14.0,14.0
9948,Spanish,17,952,26,8,0.08,7.892857142857144,0.08,0.0416497272633075,0.1330036899935424,0.1945666699228543,0,7.0,11.0,12.0,9.0,11.0,11.0
9949,Spanish,17,952,26,9,0.04,6.096428571428574,0.0,0.0234699572645079,0.049741023448945,0.1746846256197119,0,16.0,21.0,16.0,18.0,20.0,20.0
9950,Spanish,17,952,26,23,0.08,9.85,0.3333333333333333,0.036225770353215,0.267323302224039,0.2028092236103383,0,7.0,5.0,3.0,15.0,5.0,5.0
9951,Spanish,17,952,26,19,0.12,8.966666666666665,0.29,0.0569891051378356,0.144249112654315,0.2127315538152747,0,3.0,7.0,4.0,4.0,10.0,10.0
9952,Spanish,17,952,26,2,0.04,6.611904761904763,0.0,0.0219158992539543,0.0539487471594312,0.1765011135179679,0,16.0,19.0,16.0,22.0,18.0,18.0
9953,Spanish,17,952,26,14,0.08,7.52857142857143,0.1533333333333333,0.0404580044971363,0.0644274184789943,0.1957256909314033,0,7.0,15.0,10.0,11.0,17.0,17.0
9954,Spanish,17,952,26,24,0.08,6.496428571428573,0.08,0.0436288652894474,0.0280159006383344,0.1922457833300586,0,7.0,20.0,12.0,7.0,24.0,24.0
9955,Spanish,17,952,26,17,0.04,5.176190476190477,0.0,0.0243113360124127,0.010478671319563,0.1744525399418958,0,16.0,26.0,16.0,16.0,26.0,26.0
9956,Spanish,17,952,26,3,0.16,10.983333333333334,0.41,0.0725267780974398,0.3902966450076035,0.2373291601454018,0,2.0,2.0,2.0,2.0,2.0,2.0
9957,Spanish,17,952,26,1,0.04,7.642857142857144,0.0,0.0211816632854737,0.1459652506731919,0.1789608669016795,0,16.0,13.0,16.0,25.0,8.0,8.0
9958,Spanish,17,952,26,7,0.04,7.642857142857144,0.0,0.0211816632854737,0.1459652506731919,0.1789608669016795,0,16.0,13.0,16.0,25.0,8.0,8.0
9959,Spanish,17,952,26,11,0.08,8.80952380952381,0.22,0.0386832775618583,0.1811409257843466,0.2000092798280791,0,7.0,8.0,7.0,13.0,7.0,7.0
9960,Spanish,17,952,26,4,0.12,7.944047619047618,0.1566666666666666,0.0617682959567807,0.0940551656504172,0.2104841582528172,0,3.0,10.0,9.0,3.0,16.0,16.0
9961,Spanish,17,952,26,6,0.04,5.958730158730159,0.0,0.0232708450456153,0.0351756751111546,0.1762763754548599,0,16.0,23.0,16.0,20.0,22.0,22.0
9962,Spanish,17,952,26,5,0.04,5.958730158730159,0.0,0.0232708450456153,0.0351756751111546,0.1762763754548599,0,16.0,23.0,16.0,20.0,22.0,22.0
9963,Spanish,17,953,19,12,0.1666666666666666,7.4261904761904765,0.3071895424836601,0.0793222063912226,0.3432106861700492,0.2530198723728512,0,2.0,3.0,6.0,2.0,3.0,3.0
9964,Spanish,17,953,19,1,0.0555555555555555,5.320238095238097,0.0,0.0303691079035002,0.1474454574639077,0.2085965128810486,0,12.0,12.0,12.0,18.0,11.0,11.0
9965,Spanish,17,953,19,19,0.1666666666666666,8.35,0.6274509803921569,0.0739115025114483,0.4706328325770265,0.2594389603064303,1,2.0,1.0,1.0,5.0,1.0,1.0
9966,Spanish,17,953,19,9,0.1111111111111111,5.986904761904763,0.1111111111111111,0.0580502597055003,0.1808173175575855,0.2292181451014359,0,6.0,9.0,8.0,7.0,9.0,9.0
9967,Spanish,17,953,19,17,0.0555555555555555,4.595634920634921,0.0,0.0325663358320075,0.07768019845326,0.2062163445108182,0,12.0,17.0,12.0,13.0,17.0,17.0
9968,Spanish,17,953,19,13,0.1666666666666666,7.4261904761904765,0.3071895424836601,0.0793222063912226,0.3432106861700492,0.2530198723728512,0,2.0,3.0,6.0,2.0,3.0,3.0
9969,Spanish,17,953,19,5,0.0555555555555555,5.320238095238097,0.0,0.0303691079035002,0.1474454574639077,0.2085965128810486,0,12.0,12.0,12.0,18.0,11.0,11.0
9970,Spanish,17,953,19,14,0.1111111111111111,5.986904761904763,0.1111111111111111,0.0580502597055003,0.1808173175575855,0.2292181451014359,0,6.0,9.0,8.0,7.0,9.0,9.0
9971,Spanish,17,953,19,2,0.0555555555555555,4.595634920634921,0.0,0.0325663358320075,0.07768019845326,0.2062163445108182,0,12.0,17.0,12.0,13.0,17.0,17.0
9972,Spanish,17,953,19,4,0.1666666666666666,8.116666666666667,0.6209150326797386,0.0743590152283737,0.409075216524576,0.2554048294961205,0,2.0,2.0,2.0,4.0,2.0,2.0
9973,Spanish,17,953,19,8,0.1111111111111111,6.416666666666667,0.1111111111111111,0.0558485058675098,0.2155186478651092,0.2294590463969102,0,6.0,8.0,8.0,9.0,7.0,7.0
9974,Spanish,17,953,19,10,0.0555555555555555,4.892857142857145,0.0,0.031630713598338,0.0925884871757832,0.2062404334819441,0,12.0,16.0,12.0,15.0,16.0,16.0
9975,Spanish,17,953,19,16,0.1111111111111111,7.149999999999999,0.4705882352941176,0.0512611220334487,0.2660545832807365,0.2322052355704353,0,6.0,6.0,3.0,11.0,5.0,5.0
9976,Spanish,17,953,19,7,0.1111111111111111,6.883333333333334,0.4248366013071895,0.0524679608938694,0.2102183022035416,0.2337023801505673,0,6.0,7.0,4.0,10.0,8.0,8.0
9977,Spanish,17,953,19,15,0.2222222222222222,7.385714285714286,0.3986928104575163,0.1072292367700661,0.2232653057664296,0.271873378288042,0,1.0,5.0,5.0,1.0,6.0,6.0
9978,Spanish,17,953,19,3,0.0555555555555555,5.138095238095238,0.0,0.0306815388955752,0.0959185973546298,0.2104818653348402,0,12.0,14.0,12.0,16.0,14.0,14.0
9979,Spanish,17,953,19,6,0.0555555555555555,5.138095238095238,0.0,0.0306815388955752,0.0959185973546298,0.2104818653348402,0,12.0,14.0,12.0,16.0,14.0,14.0
9980,Spanish,17,953,19,11,0.1111111111111111,5.804761904761905,0.1111111111111111,0.0585395941969296,0.1176298150277584,0.2311225418574838,0,6.0,11.0,8.0,6.0,13.0,13.0
9981,Spanish,17,953,19,18,0.0555555555555555,4.434126984126984,0.0,0.0327734514444036,0.0505359354156273,0.2064067843623857,0,12.0,19.0,12.0,12.0,19.0,19.0
9982,Spanish,17,954,21,7,0.2,8.652380952380948,0.431578947368421,0.092943099606691,0.385299690337547,0.2601879998792537,0,1.0,4.0,4.0,1.0,4.0,4.0
9983,Spanish,17,954,21,13,0.05,6.002380952380954,0.0,0.0268938677047244,0.1589667288128988,0.1995846652493225,0,12.0,14.0,12.0,17.0,12.0,12.0
9984,Spanish,17,954,21,4,0.15,8.899999999999997,0.6157894736842106,0.0668350428010645,0.4159524190223031,0.2459491654230446,1,3.0,2.0,1.0,6.0,1.0,1.0
9985,Spanish,17,954,21,8,0.05,6.002380952380954,0.0,0.0268938677047244,0.1589667288128988,0.1995846652493225,0,12.0,14.0,12.0,17.0,12.0,12.0
9986,Spanish,17,954,21,5,0.1,6.91904761904762,0.1894736842105263,0.0497563709005792,0.1999933105286282,0.2211031227032403,0,7.0,8.0,8.0,9.0,7.0,7.0
9987,Spanish,17,954,21,2,0.1,5.881746031746033,0.0999999999999999,0.0537925483634273,0.099439606718286,0.2151846164726952,0,7.0,16.0,10.0,7.0,16.0,16.0
9988,Spanish,17,954,21,6,0.05,4.601984126984125,0.0,0.0300053603387118,0.0410265817157293,0.1950843393186272,0,12.0,21.0,12.0,12.0,21.0,21.0
9989,Spanish,17,954,21,20,0.1,7.185714285714287,0.1894736842105263,0.0486197047739316,0.2159053705802225,0.2196647064440068,0,7.0,7.0,8.0,10.0,6.0,6.0
9990,Spanish,17,954,21,16,0.1,6.085714285714287,0.0999999999999999,0.0530384009808694,0.1073520614387783,0.2150393220083508,0,7.0,13.0,10.0,8.0,14.0,14.0
9991,Spanish,17,954,21,18,0.05,4.757936507936508,0.0,0.0296836359957321,0.0442913271854255,0.1950698091119742,0,12.0,20.0,12.0,13.0,18.0,18.0
9992,Spanish,17,954,21,1,0.15,8.766666666666666,0.5736842105263158,0.0680358712508191,0.4069661277041763,0.2439805776675477,0,3.0,3.0,2.0,5.0,2.0,2.0
9993,Spanish,17,954,21,19,0.05,6.216666666666667,0.0,0.0264201218558234,0.1679073358070654,0.1979639208776706,0,12.0,10.0,12.0,21.0,9.0,9.0
9994,Spanish,17,954,21,9,0.2,8.9,0.5736842105263158,0.0917676280355699,0.4025262725644907,0.2602343218187126,0,1.0,1.0,2.0,2.0,3.0,3.0
9995,Spanish,17,954,21,3,0.05,6.1761904761904765,0.0,0.0266431329507822,0.1660763497918792,0.1995892958134847,0,12.0,11.0,12.0,19.0,10.0,10.0
9996,Spanish,17,954,21,10,0.05,6.1761904761904765,0.0,0.0266431329507822,0.1660763497918792,0.1995892958134847,0,12.0,11.0,12.0,19.0,10.0,10.0
9997,Spanish,17,954,21,14,0.1,7.609523809523809,0.3947368421052631,0.0471840507335186,0.2365018022456907,0.2235256984394816,0,7.0,5.0,5.0,11.0,5.0,5.0
9998,Spanish,17,954,21,21,0.15,7.477380952380953,0.3526315789473684,0.0724981151912261,0.1706912390554893,0.2393641123486459,0,3.0,6.0,6.0,4.0,8.0,8.0
9999,Spanish,17,954,21,15,0.05,5.415873015873015,0.0,0.0276837749255935,0.0704254524538115,0.1975022844907062,0,12.0,17.0,12.0,16.0,17.0,17.0
10000,Spanish,17,954,21,11,0.15,6.749206349206349,0.1947368421052631,0.0768358711907013,0.1067805164558031,0.2369545455314597,0,3.0,9.0,7.0,3.0,15.0,15.0
10001,Spanish,17,954,21,17,0.05,4.957936507936509,0.0,0.0289132008723634,0.0440567872133579,0.197261330075758,0,12.0,18.0,12.0,14.0,19.0,19.0
10002,Spanish,17,954,21,12,0.05,4.957936507936509,0.0,0.0289132008723634,0.0440567872133579,0.197261330075758,0,12.0,18.0,12.0,14.0,19.0,19.0
10003,Spanish,17,955,9,2,0.5,5.416666666666666,0.6428571428571428,0.2382552624770882,0.572547110395479,0.3970906874624128,0,1.0,1.0,1.0,1.0,1.0,1.0
10004,Spanish,17,955,9,1,0.125,3.5333333333333337,0.0,0.0672954322336414,0.2641059025110019,0.3093668580016194,0,5.0,5.0,5.0,6.0,4.0,4.0
10005,Spanish,17,955,9,7,0.125,3.5333333333333337,0.0,0.0672954322336414,0.2641059025110019,0.3093668580016194,1,5.0,5.0,5.0,6.0,4.0,4.0
10006,Spanish,17,955,9,9,0.125,3.5333333333333337,0.0,0.0672954322336414,0.2641059025110019,0.3093668580016194,0,5.0,5.0,5.0,6.0,4.0,4.0
10007,Spanish,17,955,9,4,0.25,4.833333333333333,0.5714285714285714,0.1176078418939711,0.4488887506387349,0.3462286200165539,0,3.0,3.0,3.0,4.0,2.0,2.0
10008,Spanish,17,955,9,3,0.375,5.0,0.6071428571428571,0.1775748962428995,0.4005815804918269,0.3686180022545104,0,2.0,2.0,2.0,2.0,3.0,3.0
10009,Spanish,17,955,9,5,0.125,3.4166666666666665,0.0,0.0669790763269963,0.1847828481277329,0.3065196052827788,0,5.0,8.0,5.0,9.0,8.0,8.0
10010,Spanish,17,955,9,6,0.25,4.083333333333333,0.25,0.1270382330601483,0.2347304951733927,0.3368539168265935,0,3.0,4.0,4.0,3.0,7.0,7.0
10011,Spanish,17,955,9,8,0.125,3.0166666666666666,0.0,0.070658393297972,0.1082783623281082,0.3033432195260748,0,5.0,9.0,5.0,5.0,9.0,9.0
10012,Spanish,17,956,22,14,0.0952380952380952,8.1,0.0952380952380952,0.0483570098086103,0.2592863410035683,0.2169656584477091,1,5.0,7.0,8.0,7.0,4.0,4.0
10013,Spanish,17,956,22,20,0.0476190476190476,5.971428571428574,0.0,0.0273695035961494,0.0917068979142503,0.1883036244194055,0,11.0,17.0,11.0,13.0,13.0,13.0
10014,Spanish,17,956,22,12,0.3333333333333333,11.716666666666663,0.7047619047619048,0.1504912204003678,0.6413826784009615,0.3152827159791217,0,1.0,1.0,1.0,1.0,1.0,1.0
10015,Spanish,17,956,22,4,0.0476190476190476,7.433333333333334,0.0,0.0250925251464094,0.2268505812515522,0.1981353016079313,0,11.0,8.0,11.0,19.0,5.0,5.0
10016,Spanish,17,956,22,17,0.0476190476190476,7.433333333333334,0.0,0.0250925251464094,0.2268505812515522,0.1981353016079313,0,11.0,8.0,11.0,19.0,5.0,5.0
10017,Spanish,17,956,22,6,0.0476190476190476,7.433333333333334,0.0,0.0250925251464094,0.2268505812515522,0.1981353016079313,0,11.0,8.0,11.0,19.0,5.0,5.0
10018,Spanish,17,956,22,13,0.0476190476190476,7.433333333333334,0.0,0.0250925251464094,0.2268505812515522,0.1981353016079313,0,11.0,8.0,11.0,19.0,5.0,5.0
10019,Spanish,17,956,22,9,0.0952380952380952,8.48333333333333,0.2571428571428572,0.0455865397232503,0.2656226902994399,0.2190489282366623,0,5.0,5.0,6.0,9.0,3.0,3.0
10020,Spanish,17,956,22,21,0.0952380952380952,7.104761904761906,0.1809523809523809,0.0482202799873727,0.1096219844972466,0.2091363333133337,0,5.0,12.0,7.0,8.0,12.0,12.0
10021,Spanish,17,956,22,3,0.0952380952380952,6.085714285714287,0.0952380952380952,0.0518320288035487,0.0443158171139291,0.2062438402461163,0,5.0,16.0,8.0,5.0,16.0,16.0
10022,Spanish,17,956,22,22,0.0476190476190476,4.787301587301585,0.0,0.0288464022505353,0.0156740010254682,0.1872314515995267,0,11.0,22.0,11.0,11.0,21.0,21.0
10023,Spanish,17,956,22,18,0.1904761904761904,10.283333333333337,0.6047619047619048,0.0867544247522159,0.3810919005112513,0.2582014361460625,0,2.0,2.0,2.0,3.0,2.0,2.0
10024,Spanish,17,956,22,2,0.0476190476190476,7.000000000000001,0.0,0.0252530707298585,0.1347889067186743,0.1924271966189001,0,11.0,13.0,11.0,17.0,10.0,10.0
10025,Spanish,17,956,22,11,0.0476190476190476,7.000000000000001,0.0,0.0252530707298585,0.1347889067186743,0.1924271966189001,0,11.0,13.0,11.0,17.0,10.0,10.0
10026,Spanish,17,956,22,7,0.0952380952380952,8.700000000000001,0.4666666666666667,0.0440714899559584,0.1665102672079354,0.2158072301807216,0,5.0,4.0,3.0,10.0,9.0,9.0
10027,Spanish,17,956,22,8,0.1428571428571428,8.709523809523809,0.4666666666666667,0.0664195731262448,0.089682483808277,0.2338003847906255,0,4.0,3.0,3.0,4.0,14.0,14.0
10028,Spanish,17,956,22,16,0.0952380952380952,6.884523809523809,0.0952380952380952,0.0492085870270871,0.0362577818594093,0.2087351604074608,0,5.0,15.0,8.0,6.0,17.0,17.0
10029,Spanish,17,956,22,5,0.0476190476190476,5.288492063492064,0.0,0.027732294711738,0.0128248843515922,0.1874805825408789,0,11.0,21.0,11.0,12.0,22.0,22.0
10030,Spanish,17,956,22,10,0.1904761904761904,8.217857142857142,0.2714285714285714,0.0939105036551761,0.0507844104921922,0.2473909468881186,0,2.0,6.0,5.0,2.0,15.0,15.0
10031,Spanish,17,956,22,15,0.0476190476190476,5.788492063492065,0.0,0.0267746333854632,0.0179636769435287,0.1913461595831858,0,11.0,18.0,11.0,14.0,18.0,18.0
10032,Spanish,17,956,22,1,0.0476190476190476,5.788492063492065,0.0,0.0267746333854632,0.0179636769435287,0.1913461595831858,0,11.0,18.0,11.0,14.0,18.0,18.0
10033,Spanish,17,956,22,19,0.0476190476190476,5.788492063492065,0.0,0.0267746333854632,0.0179636769435287,0.1913461595831858,0,11.0,18.0,11.0,14.0,18.0,18.0
10034,Spanish,17,957,22,4,0.1904761904761904,9.469047619047616,0.6761904761904762,0.0840184202808148,0.5274315118128674,0.2584714413381022,1,1.0,1.0,1.0,2.0,1.0,1.0
10035,Spanish,17,957,22,11,0.0952380952380952,7.676190476190477,0.2571428571428572,0.0452457559642425,0.3017639662695641,0.2185226220843088,0,7.0,7.0,7.0,10.0,4.0,4.0
10036,Spanish,17,957,22,19,0.1428571428571428,7.042460317460319,0.1857142857142857,0.0726154205988892,0.1941070734527855,0.2300571314465459,0,3.0,9.0,9.0,4.0,9.0,9.0
10037,Spanish,17,957,22,9,0.0476190476190476,5.212301587301587,0.0,0.0273922027975794,0.0811799328248243,0.1926754957098354,0,13.0,18.0,13.0,16.0,17.0,17.0
10038,Spanish,17,957,22,5,0.0476190476190476,5.212301587301587,0.0,0.0273922027975794,0.0811799328248243,0.1926754957098354,0,13.0,18.0,13.0,16.0,17.0,17.0
10039,Spanish,17,957,22,13,0.0952380952380952,7.1761904761904765,0.0952380952380952,0.0476980613258653,0.2673455319808679,0.2146301914163175,0,7.0,8.0,11.0,8.0,5.0,5.0
10040,Spanish,17,957,22,12,0.0476190476190476,5.442460317460319,0.0,0.027090216242876,0.1118100251221834,0.1911327973479956,0,13.0,17.0,13.0,18.0,13.0,13.0
10041,Spanish,17,957,22,8,0.1428571428571428,8.092857142857143,0.2666666666666667,0.0680975504130923,0.3597844044160319,0.2360815565017478,0,3.0,5.0,6.0,5.0,2.0,2.0
10042,Spanish,17,957,22,16,0.0476190476190476,5.825793650793652,0.0,0.0261128410791111,0.1504700202122855,0.1932779302680226,0,13.0,14.0,13.0,19.0,11.0,11.0
10043,Spanish,17,957,22,20,0.0952380952380952,6.492460317460318,0.0952380952380952,0.0499543590672398,0.182368010069598,0.2123685915030966,0,7.0,12.0,11.0,7.0,10.0,10.0
10044,Spanish,17,957,22,21,0.0476190476190476,5.012301587301587,0.0,0.0280484345911852,0.0762704087912244,0.190906642110821,0,13.0,20.0,13.0,13.0,19.0,19.0
10045,Spanish,17,957,22,2,0.0952380952380952,8.2,0.5238095238095238,0.04330202910717,0.3322305866906915,0.2187826731375207,0,7.0,4.0,3.0,12.0,3.0,3.0
10046,Spanish,17,957,22,7,0.1428571428571428,8.249999999999998,0.5523809523809524,0.0657554067424977,0.2669522150192228,0.2326576769985099,0,3.0,3.0,2.0,6.0,6.0,6.0
10047,Spanish,17,957,22,6,0.0476190476190476,6.0,0.0,0.0254484759405069,0.1116465532459518,0.1929355467630473,0,13.0,13.0,13.0,22.0,14.0,14.0
10048,Spanish,17,957,22,10,0.0952380952380952,7.716666666666666,0.4666666666666667,0.0444739890017569,0.1944185604443903,0.2181609725578221,0,7.0,6.0,5.0,11.0,8.0,8.0
10049,Spanish,17,957,22,1,0.1904761904761904,8.278571428571428,0.4714285714285715,0.0895339203123826,0.1979084253679695,0.2522543496033684,0,1.0,2.0,4.0,1.0,7.0,7.0
10050,Spanish,17,957,22,17,0.0476190476190476,5.813095238095237,0.0,0.0258436948794318,0.0827720071984385,0.1948952148243746,0,13.0,15.0,13.0,20.0,15.0,15.0
10051,Spanish,17,957,22,3,0.0476190476190476,5.813095238095237,0.0,0.0258436948794318,0.0827720071984385,0.1948952148243746,0,13.0,15.0,13.0,20.0,15.0,15.0
10052,Spanish,17,957,22,22,0.0952380952380952,6.979761904761904,0.2571428571428572,0.0467723215173062,0.1132386276195711,0.2178945154011546,0,7.0,10.0,7.0,9.0,12.0,12.0
10053,Spanish,17,957,22,14,0.1428571428571428,6.578571428571429,0.1857142857142857,0.0738673855489281,0.0728451415664459,0.2299930449106212,0,3.0,11.0,9.0,3.0,20.0,20.0
10054,Spanish,17,957,22,18,0.0476190476190476,4.878968253968255,0.0,0.0277468084560562,0.0304666204211325,0.1926690896063798,0,13.0,21.0,13.0,14.0,21.0,21.0
10055,Spanish,17,957,22,15,0.0476190476190476,4.878968253968255,0.0,0.0277468084560562,0.0304666204211325,0.1926690896063798,0,13.0,21.0,13.0,14.0,21.0,21.0
10056,Spanish,17,958,19,3,0.1666666666666666,6.701190476190478,0.3071895424836601,0.0819485658460379,0.1110532838845065,0.249786177576992,0,2.0,8.0,6.0,2.0,11.0,11.0
10057,Spanish,17,958,19,16,0.0555555555555555,4.881349206349207,0.0,0.0311131123648577,0.0450424344122529,0.2079588803579126,0,13.0,16.0,13.0,17.0,17.0,17.0
10058,Spanish,17,958,19,6,0.1111111111111111,6.826190476190477,0.3660130718954248,0.0528003425854187,0.1748535750017217,0.2315580087955283,1,4.0,7.0,5.0,10.0,8.0,8.0
10059,Spanish,17,958,19,19,0.1111111111111111,5.548015873015875,0.1111111111111111,0.0592150051307855,0.0539118979596266,0.2285423287744949,0,4.0,12.0,9.0,5.0,15.0,15.0
10060,Spanish,17,958,19,13,0.0555555555555555,4.298015873015872,0.0,0.0330614918857872,0.0218668419715937,0.2058344994446752,0,13.0,18.0,13.0,14.0,18.0,18.0
10061,Spanish,17,958,19,5,0.1111111111111111,7.533333333333332,0.4248366013071895,0.051029760561505,0.3200676055664731,0.2359914721688077,0,4.0,3.0,2.0,11.0,3.0,3.0
10062,Spanish,17,958,19,2,0.2777777777777778,9.483333333333334,0.7777777777777778,0.1217296518184564,0.6143187781715864,0.2985543621842298,0,1.0,1.0,1.0,1.0,1.0,1.0
10063,Spanish,17,958,19,11,0.0555555555555555,6.266666666666668,0.0,0.0285892148968971,0.2491503346155869,0.2128356795453246,0,13.0,9.0,13.0,19.0,6.0,6.0
10064,Spanish,17,958,19,12,0.1111111111111111,6.933333333333334,0.1111111111111111,0.0552638857476535,0.2982007635949938,0.2334683835058075,0,4.0,6.0,9.0,8.0,5.0,5.0
10065,Spanish,17,958,19,7,0.0555555555555555,5.16904761904762,0.0,0.0313814504105392,0.1209416770422096,0.2063270908027084,0,13.0,15.0,13.0,16.0,10.0,10.0
10066,Spanish,17,958,19,4,0.1111111111111111,7.183333333333335,0.2091503267973856,0.0534104532899654,0.3102242512994591,0.2355460652375983,0,4.0,5.0,7.0,9.0,4.0,4.0
10067,Spanish,17,958,19,10,0.1111111111111111,5.96904761904762,0.1111111111111111,0.0584018799430073,0.1505877260034258,0.2271039203436985,0,4.0,11.0,9.0,6.0,9.0,9.0
10068,Spanish,17,958,19,8,0.0555555555555555,4.611904761904762,0.0,0.0327159752351736,0.0610739166838721,0.205690655397611,0,13.0,17.0,13.0,15.0,14.0,14.0
10069,Spanish,17,958,19,17,0.1111111111111111,7.65,0.4248366013071895,0.0509694722063219,0.3370545621609314,0.2379002067537374,0,4.0,2.0,2.0,12.0,2.0,2.0
10070,Spanish,17,958,19,14,0.1666666666666666,7.292857142857144,0.3856209150326797,0.0789874898153889,0.2167417943146488,0.2506453681487693,0,2.0,4.0,4.0,3.0,7.0,7.0
10071,Spanish,17,958,19,9,0.0555555555555555,5.260714285714285,0.0,0.0302749941515301,0.0879042275453445,0.2080447969137501,0,13.0,14.0,13.0,18.0,13.0,13.0
10072,Spanish,17,958,19,18,0.1111111111111111,6.177380952380952,0.2091503267973856,0.0557609028631182,0.1094522492018209,0.2307063012750727,0,4.0,10.0,7.0,7.0,12.0,12.0
10073,Spanish,17,958,19,15,0.1111111111111111,5.363492063492064,0.1111111111111111,0.0599657056938621,0.053129978205309,0.2266150689376957,0,4.0,13.0,9.0,4.0,16.0,16.0
10074,Spanish,17,958,19,1,0.0555555555555555,4.200793650793651,0.0,0.0333806455536933,0.0215480216564763,0.2056417740666599,0,13.0,19.0,13.0,13.0,19.0,19.0
10075,Spanish,17,959,18,18,0.2941176470588235,9.283333333333337,0.5808823529411765,0.1341789264444346,0.5318882784580199,0.3049298125911894,0,1.0,1.0,2.0,1.0,1.0,1.0
10076,Spanish,17,959,18,17,0.0588235294117647,6.1000000000000005,0.0,0.0311442026870495,0.2092406852753369,0.2173413186793151,0,10.0,9.0,10.0,17.0,8.0,8.0
10077,Spanish,17,959,18,5,0.0588235294117647,6.1000000000000005,0.0,0.0311442026870495,0.2092406852753369,0.2173413186793151,0,10.0,9.0,10.0,17.0,8.0,8.0
10078,Spanish,17,959,18,15,0.1764705882352941,8.916666666666668,0.6911764705882353,0.0777611066106625,0.438471819029306,0.2693123970564264,1,3.0,2.0,1.0,4.0,2.0,2.0
10079,Spanish,17,959,18,9,0.1176470588235294,6.766666666666667,0.1176470588235294,0.059847521369315,0.2475508005803873,0.238410250216226,0,5.0,7.0,7.0,6.0,4.0,4.0
10080,Spanish,17,959,18,6,0.0588235294117647,5.026190476190478,0.0,0.0337680769123703,0.0973843676598135,0.2106893754595447,0,10.0,16.0,10.0,11.0,13.0,13.0
10081,Spanish,17,959,18,13,0.1176470588235294,6.766666666666668,0.1176470588235294,0.059847521369315,0.2475508005803873,0.238410250216226,0,5.0,6.0,7.0,6.0,4.0,4.0
10082,Spanish,17,959,18,14,0.0588235294117647,5.026190476190477,0.0,0.0337680769123703,0.0973843676598135,0.2106893754595447,0,10.0,17.0,10.0,11.0,13.0,13.0
10083,Spanish,17,959,18,4,0.1176470588235294,7.166666666666666,0.3088235294117647,0.0553109641987585,0.2128082178477419,0.2371480186560738,0,5.0,5.0,4.0,9.0,6.0,6.0
10084,Spanish,17,959,18,8,0.1176470588235294,6.216666666666667,0.2205882352941176,0.0586969802961639,0.102481619411797,0.2336845343808171,0,5.0,8.0,6.0,8.0,12.0,12.0
10085,Spanish,17,959,18,2,0.1176470588235294,5.400000000000001,0.1176470588235294,0.0631896102433756,0.0476974433660399,0.2312137884854767,0,5.0,13.0,7.0,5.0,17.0,17.0
10086,Spanish,17,959,18,11,0.0588235294117647,4.221428571428572,0.0,0.0351893706251822,0.0187639640559051,0.2099697463737533,0,10.0,18.0,10.0,10.0,18.0,18.0
10087,Spanish,17,959,18,12,0.2352941176470588,8.616666666666667,0.4926470588235294,0.108747542645482,0.3698890323124204,0.282563149462138,0,2.0,3.0,3.0,2.0,3.0,3.0
10088,Spanish,17,959,18,16,0.0588235294117647,5.85,0.0,0.0314426275859646,0.1455134783980771,0.2151046611501519,0,10.0,11.0,10.0,15.0,10.0,10.0
